47322,19749,22438,17531,21838,27378,18311,12535,24584,12518,25422,18390,23850,19818,14827,10356,12411,13536,7324,15556,22995,12958,14772,19356,11327,17121,8647,15155,12196,13686,10956,13424,16856,16317,16306,21653,21099,9855,16227,23651,16478,20557,13425,18224,36114,28667,27585,37237,21675,22800,36290,21393,32311,50415,30229,33661,30365,25793,29983,31338,27711,26987,36581,15880,19930,21637,21661,21995,29097,16493,16946,20869,27891,22466,20145,23158,22965,21762,23919,23147,22748,27905,22571,30616,26096,27161,38626,28017,23592,28014,36916,35327,23365,28269,30284,22667,16392,37372,29910,16474,22496,19778,21340,22323,9189,22687,17893,10541,14171,13048,16340,19702,13403,27009,18783,18715,22743,21772,20129,19949,17352,27461,23936,28186,23641,23497,26340,21381
35454,16124,20839,22927,23764,19616,21654,13026,30949,17979,17105,14546,16466,15078,11259,17728,13843,15547,12310,18957,15282,16328,22374,18961,10719,11060,11719,22378,14936,8848,18218,20840,18459,25365,9828,18364,15638,15349,15599,17009,14934,17993,23262,20129,25689,20598,19469,21591,20983,31671,32878,24900,30738,28203,30900,27699,23048,27872,30258,27179,32854,31734,27781,18265,22630,22906,27461,20157,22956,17532,21792,16207,26524,19670,25295,25416,25575,18522,29405,23218,28565,21699,23279,26768,38596,29785,34781,27988,31246,23746,41169,32650,34096,35959,37680,32062,25081,34736,20940,17335,30158,13768,14253,22903,10643,14092,14922,12266,13584,20452,9248,20389,17329,19582,18230,19293,19862,27893,29477,28980,25251,22951,35059,18122,36168,32758,27177,26968
28638,27268,25418,18586,18761,28098,21851,26078,30961,23088,18413,17173,11253,16694,16767,15706,17276,18935,10617,11790,8327,15212,11481,16811,10365,16007,6653,15333,15985,16067,11543,14993,14048,18723,14104,22860,18903,17146,22469,20273,17759,22666,19553,20093,21154,32313,26977,26127,27273,24872,30270,30569,27382,27086,28895,31646,31235,34843,28550,26544,25508,30621,24439,28259,23700,22083,20206,35182,14632,14394,11307,15562,16591,20461,16022,15707,20246,16817,20317,15576,16154,21069,26583,24274,19826,26000,25701,22968,32029,31049,40241,28967,31321,31022,30733,40442,22806,25974,27427,24426,23968,43929,15634,18722,15736,14197,21665,12847,14076,20511,21967,13908,16566,17049,16986,19284,13675,19165,19999,29972,18202,31222,31860,24370,35575,22306,27494,21503
40677,34309,21915,21926,19727,13865,19674,15405,23423,24144,16240,14644,19749,12643,15618,19305,8075,7137,11672,15741,12021,14366,12009,11765,17629,17050,15433,15988,25457,13543,13525,16211,17653,24369,15269,16045,12320,21919,19127,20375,17186,19324,18122,18886,23863,22057,19193,18034,31032,23548,26642,30245,20836,28239,22736,30803,32478,24050,24229,36021,29608,21648,24637,15179,23640,14254,24260,22114,15876,15379,15314,14483,18419,19627,18602,26036,21548,17231,24507,18753,17977,11506,21633,28710,22211,30035,33221,30226,27897,33477,29819,35758,27385,32710,38118,32907,32676,22918,29164,24388,24797,26155,20207,23503,15997,22740,15413,19820,13579,11699,17858,18508,20974,12678,27276,20211,23124,31712,29910,25769,26361,27979,28101,29492,24354,32528,27482,28535
38888,24432,27299,23383,20684,22258,17121,23949,19368,22963,23858,20531,18013,8918,19369,25218,11145,9026,12102,23369,14686,15732,14146,13079,18506,11471,15447,15547,16787,9927,10161,20641,7743,18590,22004,20236,25371,18679,17520,20194,18340,25685,21115,17286,19119,28696,25927,21673,34871,17532,37435,33727,25693,23082,30461,26230,21257,24369,20705,27839,30131,25110,22367,13104,27647,15705,18454,20798,21173,15027,18345,17551,19291,17461,11925,19548,15870,13337,19295,19424,14274,20703,14671,23938,31875,19143,27047,27234,33637,20927,28234,30528,30105,39883,38510,34271,28533,28369,22228,28573,28505,17205,22161,21382,16081,23811,18284,15477,12503,18070,19401,18767,15553,22314,15312,20984,24757,21849,26665,26700,18909,24683,30443,24111,29296,26004,27589,31826
36920,24403,25240,19596,23669,20530,25789,18523,18969,21193,17740,18731,13639,9523,9378,21987,14936,12084,16471,15062,7729,11492,14584,11722,15218,15499,19475,9352,14224,20042,22704,23747,9544,19660,26836,12185,22514,16423,14953,17372,21859,22161,11623,19767,24716,20765,16499,20850,26288,25382,27958,36739,32720,30764,36942,26058,26261,32596,31467,25375,24104,20184,18028,19952,24509,19925,15993,15281,20050,21438,13723,22422,15895,13231,18658,16476,17354,14241,14539,12101,14814,22608,20870,24945,28533,17014,20248,27437,30141,29066,35086,40424,33838,31517,38967,40638,20634,26842,22324,29343,23259,21803,17975,30073,13401,22183,17588,12068,14264,12671,14074,14578,20598,11477,20587,15665,19015,21918,26121,27168,23721,32650,25615,20427,26131,23751,25537,22596
45975,29146,37810,21572,22166,21681,26070,21173,26399,16107,29254,23106,18167,21429,14079,19619,24772,13789,10619,17932,11033,9421,19672,14541,6372,15097,14220,19793,13150,22304,9158,17352,21870,19084,18050,16427,19861,18420,16719,23641,26039,12188,17391,17908,21478,22531,23018,31061,21743,24293,21360,27121,22290,22037,20655,22987,27336,29277,21060,22077,24307,20029,24018,11926,18142,23850,20560,6826,12384,13919,17443,20645,16636,13460,26161,22051,19599,21768,17528,15229,17516,13447,23068,19452,19083,17000,29439,22011,26177,31437,33844,33101,29904,40744,33942,36832,23011,30593,27042,28917,33007,30733,21119,22332,21060,28087,16722,17761,17948,20112,14320,19341,13335,19819,26206,14110,22465,24929,20935,18781,29561,19648,27050,25402,25340,22043,23660,22325
43878,22586,28700,24943,22459,21664,23722,20407,27846,20577,15586,21191,20522,15007,15728,14117,13747,15597,10201,10791,5767,13998,18496,5763,14687,25432,16323,10577,17176,24306,14890,14572,9528,25832,14015,23511,15566,17972,27790,26591,21077,17341,17847,17038,22052,19202,15769,16613,23768,18529,23523,24116,26275,30304,23743,21408,23862,31926,19161,21488,25393,21496,19105,13637,17089,11425,21588,16841,16600,18908,15516,12933,24100,15152,23797,17292,18007,11347,16159,10996,16647,14530,17561,26216,18548,24441,22885,19301,27073,32993,31051,38737,36310,36384,39622,46510,34419,32901,23614,31971,33572,29431,26121,30453,19378,22984,27047,18575,12306,18338,12206,24067,16673,15228,12743,13166,19083,22517,14357,20502,31336,31443,31070,26871,29292,27126,37725,31915
43802,24742,23128,27865,19758,28117,27611,24223,23806,18528,21692,21704,19501,20604,26109,15582,15286,16545,19884,21432,12137,12572,9354,17044,6330,12736,12642,16960,10644,11052,25048,14738,10347,14591,20568,13279,18815,24602,24776,24976,20264,17396,23262,13938,23378,19703,15386,18021,24924,24847,20638,15720,22081,29052,18080,21758,25512,13450,14383,17634,23980,12000,25180,17131,9599,17070,16578,15659,15280,15656,6088,14640,13733,19347,15018,20611,10509,11155,14374,15433,11629,20794,18314,16754,22286,24617,26497,23378,35715,31094,28311,40999,34036,28560,47793,42864,41041,50604,29267,31949,26574,31936,35699,26822,20110,21585,20518,16432,24438,15733,25319,18867,21086,12725,15695,16256,12743,19502,17364,23964,13602,22410,34342,19710,26566,21409,27412,25828
43152,30423,28477,25062,23987,29115,31832,29568,25679,23180,19002,20744,16922,20640,16834,27740,23594,14002,23467,9211,10921,17766,14922,11083,6242,17434,10376,11019,7623,17649,20762,15863,18537,17721,17835,29424,11829,14146,22470,13983,20399,14513,14308,15239,17975,21423,19648,20666,28201,18467,21108,17357,19478,22143,14816,21050,13257,21506,18067,21416,14656,12625,13827,16545,13522,17958,21000,7410,13042,18979,11177,11932,12250,11907,8056,14658,13308,6434,17284,14006,13612,12482,14474,20451,25924,25616,22833,27852,24356,44126,36334,38205,40915,41235,37131,35777,30419,24737,35719,36199,42070,30673,28571,34804,18907,25880,19622,23331,15681,15732,13867,26519,18877,15822,15256,20466,16370,18909,14877,20576,28835,22526,28268,24132,22101,30569,24540,36229
46073,22336,25347,19405,23472,25067,28550,21997,23991,16170,21360,26066,21263,22790,24694,17163,14352,13633,10655,17966,10034,9650,16891,12324,14805,9217,8570,14076,11867,8145,21137,18035,10200,17123,13645,17982,22169,24482,14494,16991,27793,21945,13193,24262,20932,27891,15429,15154,20447,25466,26193,21788,18345,23824,17996,22137,21431,17772,22053,15601,9604,19070,10979,11436,18130,9401,20548,9051,19453,14981,8934,16017,15678,12567,9809,9345,11295,7731,22287,11434,19668,11383,12192,18031,26664,17296,28063,32481,33790,30841,28523,37182,37089,41468,45694,47819,33576,37050,36074,36480,35743,22580,27846,24283,27686,32272,24083,21109,14311,27422,17376,27973,15379,15179,16907,13425,19638,19358,21907,15834,21080,16312,25754,24403,19694,20887,29828,25401
38828,24246,31818,30138,27529,32106,27009,29428,23072,23948,23321,27516,28724,19691,19324,24356,13970,22178,16709,17678,8980,11865,14555,14248,10364,25367,16075,19116,15403,12858,15527,13384,8551,22805,16449,18892,27578,18553,23729,20663,18428,13934,16632,24240,16202,24633,13225,12397,17431,13069,30357,15917,15302,19235,20856,10857,19247,10950,13255,12416,8988,19500,10442,9167,17977,12231,13519,11283,12863,9568,9970,10808,16863,8167,9632,13131,18633,12905,9070,18504,16760,15603,7362,20943,29813,19410,19445,25578,32643,35644,32598,34488,32376,39062,42483,47131,26423,47068,40151,29180,31748,41967,26175,27239,27200,27535,24394,18037,13900,24591,18765,23806,22519,12677,13800,16378,23249,20135,23269,14459,30308,23531,22036,19446,28841,28241,23913,23742
36975,24363,22251,25396,27147,25703,29762,29255,27470,18122,19289,25444,21926,16434,16746,24252,13503,27373,10469,18439,12685,19190,16665,21884,8240,12741,18046,10165,8603,8748,11657,22686,7210,17472,10163,21139,28809,16008,13231,19037,17121,16845,18464,15744,25644,16517,31858,12767,22634,21291,17142,13329,17920,19531,12961,15839,9437,11164,11565,24253,21234,7776,15032,6307,13728,9411,13174,15649,12780,14277,8124,10874,16877,11454,16659,21196,14145,9570,18332,16427,20114,12699,16894,22195,23034,16217,29638,23980,26090,33636,39269,43034,32222,39946,39197,50545,34776,30487,39214,33835,28136,28277,31338,33237,29530,31864,22579,22272,22657,22823,17030,22035,9325,22556,19880,18992,21168,20298,19739,22091,24143,16267,28716,24822,29765,18513,23738,24864
26017,25079,28325,20280,27267,26802,22180,28209,28917,19853,23253,20453,19638,25391,25104,23295,24076,19201,13508,15025,11782,5369,12591,21256,5369,14116,12519,8634,9922,10538,6970,12343,11596,11067,20375,18417,20768,20062,25096,22941,18804,27869,14594,15141,23561,19835,23876,19463,19518,17921,19385,8066,17026,21210,12606,16266,14188,16723,6411,12742,14287,12454,14379,6001,18437,17252,21016,12986,4759,13057,11386,9406,18753,7755,11315,12638,18749,9685,11773,23039,14189,26308,21942,14124,18521,24778,26836,21631,25660,28549,42160,33287,33040,38790,40990,45255,28072,40309,34077,37570,55271,42189,29239,29393,32940,36440,25682,26488,26743,32067,20998,20078,24389,16543,14210,18950,19885,15728,13504,17665,15654,30910,22107,17426,29401,21487,24505,19387
35832,27984,36190,30747,23415,25009,35556,25306,26656,24789,28091,30233,19295,17938,30080,18587,21695,27609,27901,21189,15579,13825,15713,19373,7374,11880,10504,15848,12717,12788,13522,18563,9589,17728,17286,10115,15505,26259,14569,11591,22207,14434,19558,12235,23480,26554,17547,11554,22208,24096,17574,14372,14007,21729,16121,13406,11717,11311,15772,8654,13799,12165,16654,11228,10836,13258,10890,12820,13627,22232,12597,14939,10467,17352,10843,17653,12820,12916,17091,20413,25937,18273,21667,23911,19773,29205,23975,21839,39386,30661,30584,41901,40268,28339,33692,37090,33714,41604,36728,30660,35304,31713,24652,37635,23335,33422,37243,19683,25716,23479,17726,22195,26316,28251,24111,14986,18533,20473,11836,26693,13111,22275,31105,14239,18817,27387,22700,18745
44513,26934,28855,23537,27207,25673,33075,23680,23613,35831,20200,27246,20114,24309,25811,22186,23503,25079,15519,23132,12231,9934,17682,14841,11380,15520,10893,17331,10413,9090,12252,7892,8044,15459,12871,10381,16461,27151,18829,15726,15477,22486,18653,25468,32348,21726,18913,15672,26809,13139,24541,14104,19105,12623,19442,11431,10376,15883,20607,14571,21053,12731,9405,13121,12915,9627,18550,11714,12407,8454,10309,13580,15732,18576,14137,17501,11702,20175,15365,10124,20063,14073,16532,28096,24153,34793,24000,31965,28836,27453,32226,36010,33924,35163,36537,35297,32393,33878,37631,32226,46442,30400,46597,32236,25692,34514,34351,20134,24271,24602,27359,22782,16712,12630,21007,15780,15080,17898,15026,15026,14005,14600,22323,19103,22145,18111,18935,20149
25491,27367,21098,26610,28973,30117,28696,28563,30450,31250,23089,29968,21460,21790,22767,28394,20204,34610,15909,21366,18014,14509,36460,17490,9740,11039,10297,19137,9797,12864,14709,17850,12675,25067,15166,12150,14709,13519,15760,19570,19901,20722,17215,17634,19705,18082,17632,21176,19464,19789,12918,20125,14355,16401,12207,12736,13551,8105,13660,12386,11647,5452,12651,6689,10914,14336,12066,19950,14170,18290,13776,17596,23152,24862,9045,11584,12237,17026,20275,9458,14764,12990,19508,31294,33129,20432,31180,27052,36848,36407,29899,31849,32730,33937,36223,42620,34505,33727,30052,42077,42538,30913,25854,36421,18006,30074,23623,22336,23128,30016,24090,24128,28372,17460,23778,10735,12263,16321,15993,17965,21914,16438,27653,16667,20150,33249,20107,24091
45957,21111,27346,19782,22087,27882,30418,35043,28281,35391,31472,24893,32235,25241,35029,33829,28718,21438,25053,19415,23425,13080,20239,20890,17390,10666,19299,13136,7437,12409,11230,12859,6445,20113,14061,10932,15046,25104,28708,15538,17605,19005,25801,18232,28791,21870,22366,17176,16420,14544,24646,21063,12922,13907,11836,17137,17319,15215,10726,11153,16693,18987,8594,9956,16747,9336,15536,10470,9456,16084,10445,9451,18703,19529,15175,16914,17079,14792,22974,15176,15583,16696,25738,23650,33072,26484,24539,29664,36350,35005,36324,26595,30430,43462,47410,31692,25043,30526,30718,29835,35169,26406,28213,34896,26027,22123,26096,19090,24146,22340,23794,27519,27459,15720,16416,22545,9931,10668,16454,13841,18268,14955,19196,16877,14694,22364,25650,28145
41161,22133,22089,22755,24215,32763,26777,26519,29553,23609,28492,34356,30204,26772,22890,29997,19237,20731,28897,22770,18116,29371,15640,26575,8392,10983,19726,16734,8922,9712,13994,14061,16268,13356,22902,11295,13383,18257,15835,13897,20221,21684,14524,23013,21240,21195,18963,14119,19392,18442,18006,20589,22837,10455,13048,16406,17623,17185,9791,9542,15865,15885,11084,9990,8696,7055,16436,24862,7237,10649,13831,11664,24959,13125,7923,18224,15176,19262,19503,18060,31684,23394,22688,35871,33495,27270,29899,38410,24000,28459,33923,34202,26027,30597,40289,47349,42079,32783,21847,33179,34241,29508,22204,31100,37705,19498,31631,17185,18312,25320,17289,18871,16821,17162,16894,18696,16656,12556,15929,13508,21826,10390,12346,21302,15896,17840,19533,15912
32332,25133,17969,25210,23905,27100,24141,23936,30291,24513,32949,30638,42562,33485,33245,32500,34539,22641,29832,30776,27050,25798,18249,28626,14168,20669,16385,9312,12171,7700,7140,12746,11565,11183,16891,19803,16007,18800,24746,15132,17363,20089,17026,24780,19937,20063,18380,19246,22386,15789,20218,18084,24045,16688,17687,24459,12437,8758,11198,21239,13717,9755,18350,2145,9455,13946,16617,12114,6328,13225,14855,11185,17492,12193,25518,17584,21172,20378,20443,23010,26978,24210,20306,26713,24546,31013,28183,26611,29589,30330,25709,26244,36671,27589,32586,32495,25240,32164,23557,26462,28188,26221,29803,23988,24126,28457,22591,27544,18445,18795,18544,23369,22811,21046,14766,14397,15053,10480,19681,16291,18173,12598,12381,23521,17425,14336,27084,22740
29238,19529,21432,29942,31760,24464,30439,28341,28056,34591,28188,28390,26640,26569,28670,30411,23997,33154,30116,21142,21510,26527,22776,20250,10833,18548,14951,9231,10587,12644,13142,18548,17169,14722,14696,11004,15612,17869,20232,17014,21284,17590,15648,21231,30865,25536,15976,19387,24902,17674,29037,16878,27117,17639,11659,14939,15886,25123,13732,18445,14310,15825,14087,13907,9832,16604,13458,11156,10873,16884,21286,13906,19162,9383,13797,14064,28534,16936,25971,16993,24029,26120,14337,27562,37670,26152,30018,25077,37394,22136,22979,27011,34441,32702,32325,34888,25234,24025,30316,29851,27332,23910,20714,24523,21542,22432,27669,15188,18169,19880,19003,23373,20373,15397,14943,5855,12412,11396,17735,15640,12815,15132,14940,17132,13141,14380,29658,10885
26727,22122,31002,17548,25627,30022,25191,24714,30817,30678,24018,35154,27079,34161,32052,28447,36942,30248,28659,22437,22516,25935,27147,21680,23676,30882,15579,19791,15942,12578,8714,13811,9819,14074,17357,12245,20894,24801,14178,17119,21295,19651,21415,19414,25656,25861,19209,16402,19295,15829,27119,19248,20286,23082,21000,18931,16787,13894,12710,18411,7847,14746,7277,13262,9457,16499,18415,11195,8627,9275,17948,12100,14053,18356,14591,21289,15639,14972,24316,26427,23867,24613,17048,23285,28141,24144,37095,26765,34802,29553,23321,26430,24630,21845,22873,28984,16799,22058,22942,20319,26838,26491,26757,23071,27464,27512,20877,23721,13380,32308,26230,20817,17549,19275,22591,21291,15612,15182,9313,17306,9234,12717,24666,13638,16197,14576,13225,26801
30355,22189,32491,19411,22005,32296,33209,28896,33155,28431,35653,29730,31790,38843,28505,28303,31928,28377,34285,33488,30195,25554,27708,13128,17598,22920,17352,17454,9292,12811,11995,13618,10464,18225,12271,7013,23093,21414,27356,19776,24086,17659,25042,24291,27725,20034,15326,15851,25922,17270,23847,17663,32431,30156,13544,14884,25786,16794,10925,17464,13746,21331,12316,10746,16085,11721,16270,10064,13797,7247,12563,14124,17598,18687,22112,19413,19606,23012,24172,23456,24104,21374,17823,23513,25270,31373,26907,18539,29872,21947,18643,26112,20966,26525,27791,37232,18421,21384,23092,25145,28059,33323,17535,23464,28559,21040,19589,24777,19799,21772,25169,14479,30000,15882,15381,11274,18540,13576,10430,18606,16346,20281,18297,9934,17478,20656,12789,20869
32027,9982,21952,17375,21829,26980,29179,25482,35364,24353,28795,29930,32550,26616,26607,31029,29516,29139,23456,52113,27517,18277,34820,28612,19649,20908,15933,16598,15471,7064,10271,16157,11253,21842,9472,25516,18561,19178,21070,19350,16555,26320,20940,19490,23224,23502,22208,17021,19249,17004,21655,19659,18229,22600,28111,18192,21547,12879,13165,20076,10305,16128,28059,12152,8753,11008,23292,17826,8902,7967,10500,13180,12920,18606,24222,13533,22470,20060,33246,18923,15559,14163,29350,19318,25872,25217,28749,26515,22657,23557,20401,29812,24333,20885,32778,24420,17032,22030,17110,27261,21814,28199,30384,16303,14946,27196,16149,28624,17552,28553,20656,22860,10973,21852,21388,11692,20246,14836,19781,14603,15120,23952,16410,14210,18346,27279,23844,15434
31824,15103,36317,22601,31416,26291,26321,28316,23947,27013,36032,30276,30641,27594,29406,37209,28770,30567,33920,31558,37814,34107,33167,26143,12245,22171,16660,17348,11419,17097,13518,16158,13415,19367,13625,14540,15297,22659,23562,26143,18073,16795,24379,18106,26893,19182,15852,17180,22569,24828,18411,15884,19195,24236,14330,19078,23521,15234,26053,18894,17312,13732,26139,15001,20555,10229,12387,20592,12282,12175,8019,11084,20307,10575,12086,15153,14956,9673,12084,18097,17998,13946,23574,20096,26341,16994,13156,27554,20503,18917,24853,25766,26821,21203,23356,22241,10766,25984,23017,24838,27610,20826,15771,33462,17023,21283,20842,16250,20885,18791,29896,23405,22631,21577,11897,17219,18742,16878,16576,17496,16897,21637,17254,14676,17614,15181,17099,17028
33467,17952,21249,23674,16221,22678,29322,22158,32533,27970,28978,25584,32702,32700,36773,40127,31669,25114,28382,29965,24589,40316,27465,35121,29133,20113,33463,20793,23089,19939,13107,17220,14645,19053,9537,14578,14838,23478,22584,18107,26265,16144,21219,23806,24716,22699,15870,13470,25628,18300,20099,19645,22414,20404,18724,36942,23367,15136,13669,12897,21495,17901,26560,16721,15214,10152,10301,23469,11783,9961,10844,11317,11362,14510,9168,10227,15703,13395,20021,19399,18251,10118,20046,20688,19475,27438,23047,39477,26167,16891,25369,25400,25234,17281,23535,19956,12862,22241,20365,18782,19661,21617,16961,27325,12040,16318,20234,18780,14198,21210,13184,19940,19138,23306,21294,22000,21475,13985,11280,12962,15540,13645,17241,11706,23860,16647,18797,21776
41791,27053,18598,18871,22404,21262,25984,24263,23337,33294,35766,33178,30161,32517,34621,30191,36462,44870,39895,24450,27163,35290,30852,39555,24765,18930,19455,22423,12998,14226,23568,19584,11980,17656,19609,11504,14430,22482,17896,17713,16020,17140,16110,20029,19595,21102,13940,18030,22915,28190,22782,14869,19864,25001,17582,39078,17878,20658,13869,13989,21040,14043,12328,7440,17361,15602,12634,12470,7120,14084,9769,14835,18382,10772,7762,21710,8972,15257,22116,8524,19632,15213,18813,25278,33721,19014,19148,17547,15390,18540,29465,23457,24166,31878,23225,23372,11425,13344,13404,16525,21094,17328,14905,21354,24616,15288,15622,17278,31869,25583,15682,24373,18759,25810,20930,31133,22007,16192,12385,32294,17060,22764,21930,19643,11336,11772,19996,20213
32797,21439,23616,28942,23153,20759,35043,24620,27941,27690,24967,31688,29687,27074,32461,28334,32847,38663,28385,40606,48762,34643,31142,28730,25815,30034,31055,25210,13401,28338,21090,19542,18500,20101,15959,16026,21400,14138,17462,11968,21546,23063,18309,14304,17066,17146,21608,20018,22316,30014,21015,17334,28359,25408,22164,28082,24274,20854,21147,16009,24244,12213,20215,17321,16457,18919,37120,15324,12680,4127,10056,13913,16811,11144,9716,11674,10620,17272,15821,6410,17788,15356,15727,20833,16055,20934,22942,19207,22615,24239,20901,23498,22712,23686,18759,27152,16258,16550,20256,15165,18650,15844,15808,20856,15838,27255,14792,16793,13559,19207,9432,14646,22606,12733,19237,14162,18244,16323,25549,12018,17373,21296,19403,21752,18663,18168,23237,17457
27450,17003,19737,20706,28307,27449,31767,23575,23132,31871,27304,31081,37410,37053,33223,38639,32735,45275,39698,30842,42503,41876,27291,38492,26168,25894,26201,20497,20882,23061,21439,28562,9158,22393,18660,13901,14168,14771,22711,19459,15688,25797,14682,13507,21818,25015,20063,19229,14565,25560,22605,15431,28080,21784,26428,24698,21574,17812,18457,25428,18044,25535,13180,16159,9244,13291,16805,14550,14416,10038,13328,11811,10260,9414,13937,15163,17353,16822,12924,12421,15989,18282,14258,16582,34527,19207,25298,13883,22722,23151,26289,18996,21178,27417,21049,26282,7589,23011,16656,18103,20439,30560,14318,25455,11516,14221,15566,15556,17340,19401,19639,18103,11583,21859,15616,18644,19028,12512,16252,21046,15150,23521,31503,11046,13389,20710,16875,25203
35832,14691,20520,22172,23426,27448,30600,28512,24457,23712,32186,27999,41441,31008,39336,34863,28741,35534,37587,39516,39647,28043,39790,49114,23481,38903,29632,19304,24766,18383,24228,25337,21028,22237,18110,19023,14381,20114,26398,14982,12880,14729,17783,19786,18480,23268,16626,14490,20618,16261,25949,21593,18422,28628,24731,20702,26294,20186,23886,17924,28231,26487,18200,14437,17427,16302,25665,16126,9607,15903,9251,6620,16180,8707,13497,11478,15412,16813,21283,17344,19410,17520,11961,19326,21434,20071,15660,19926,25531,27871,20957,18658,25459,22939,25632,26872,18117,20969,20598,19942,15244,13409,8481,15233,14315,19436,19543,11656,27137,22334,21392,18498,14043,12390,24877,22333,13694,16076,13581,25416,17530,20287,22725,16123,22548,19744,22144,25206
34104,8970,23411,18263,23309,26750,25583,24998,28249,29417,31949,37337,32767,27883,32250,37978,43466,36249,38605,35893,36872,33917,38323,36870,22232,29082,24664,22828,23927,18240,18813,24926,14152,22324,20321,27327,15353,12393,13063,21042,13868,22938,29217,11046,20305,24226,23641,21064,15855,26283,22312,28892,19794,29454,31744,17486,33576,30654,24819,31963,17631,24076,27924,11180,25546,17061,23009,12803,15356,17394,13494,11828,22533,12462,7625,25877,16929,16264,23282,23206,15365,14639,16615,26895,19645,18360,18292,20689,25772,24327,28412,27662,27356,21611,20019,23540,14782,10668,17917,19967,13972,18941,16826,25038,13637,14568,19058,10257,8542,25611,11926,19457,16906,11597,15849,17035,13620,15141,22443,13585,23503,25479,16268,12689,13443,13884,28773,19618
